Name,Fault_Loc,Total_Lines,Type,Line,Verify,Fault_Loc_Percentage,Category,Total_Lines_Num,Repaired,Attempt,Repair_Line,Repair_Fix,Repair_Original,Repair_Same
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_11,"['30', ' 31', ' 28', ' 34', ' 57']","[28, 30, 31, 34, 36, 38, 40, 43, 45, 46, 48, 49, 51, 53, 54, 57]",int,57.0,True,31.25,Others,16,True,0,57,p := p + 1;,p:= p +1;,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_27,"['160', ' 161']","[155, 156, 159, 160, 161]",bool,160.0,True,40.0,Others,5,True,0,160,reservedCarPark := reservedCarPark + {car}; //buggy line,reservedCarPark := reservedCarPark + {car};,True
Clover_triple2_no_hints_15,"['8', ' 9', ' 10']","[4, 5, 6, 7, 8, 9, 10]",int,9.0,True,42.85714285714285,Others,7,False,,,,var y:=2*x;,False
dafny-synthesis_task_id_238_no_hints_1,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,count := |s| * (|s| + 1) / 2;,count := (|s| * (|s| + 1)) / 2;,False
Clover_triple2_no_hints_0,"['5', ' 6', ' 7']","[4, 5, 6, 7, 8, 9, 10]",int,6.0,True,42.85714285714285,Others,7,False,,,,"var a,b := 2*x, 4*x;",False
Clover_triple3_no_hints_0,"['8', ' 9']","[4, 5, 7, 8, 9]",int,8.0,True,40.0,Others,5,True,0,9,r := 3 * x; //buggy line,var y:=2*x;,False
Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort_no_hints_5,"['22', ' 24', ' 26', ' 28']","[18, 19, 21, 22, 24, 26, 28, 30]",void,28.0,True,50.0,Others,8,True,0,28,j := j + 1;,j := j + 1;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints_4,"['64', ' 65', ' 67', ' 18']","[64, 65, 15, 67, 18]",void,67.0,True,80.0,Others,5,False,,,,"ghost var repr := Repr + {this} + {c,d};",False
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_16,"['20', ' 21', ' 23']","[20, 21, 23]",void,23.0,True,100.0,100%,3,False,,,,a := a + b;,False
stunning-palm-tree_tmp_tmpr84c2iwh_ch1_no_hints_8,"['15', ' 16']","[15, 16, 17, 18]",int,16.0,True,50.0,Others,4,False,,,,r := x - 1;,False
DafnyProjects_tmp_tmp2acw_s4s_Graph_no_hints_4,['34'],[34],void,34.0,True,100.0,100%,1,True,0,34,"E := E + {(u, v)};","E := E + {(u, v)};",True
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p3_no_hints_1,"['12', ' 14', ' 16']","[10, 12, 13, 14, 15, 16]",int,13.0,False,50.0,Others,6,False,,,,r := 2*r;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints_1,['28'],[28],void,28.0,True,100.0,100%,1,True,0,28,N := N + 1;,N := N + 1;,True
dafny-language-server_tmp_tmpkir0kenl_Test_hofs_WhileLoop_no_hints_5,"['21', ' 22', ' 23', ' 25', ' 26', ' 28']","[21, 22, 23, 25, 26, 28]",int,25.0,True,100.0,100%,6,True,0,25,i := i + 1; //buggy line,i := i + 1;,True
dafny-synthesis_task_id_135_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,hexNum := n * ((2 * n) - 1); //buggy line,hexNum := n * ((2 * n) - 1);,True
Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort_no_hints_1,"['22', ' 24', ' 26', ' 28']","[18, 19, 21, 22, 24, 26, 28, 30]",void,18.0,False,50.0,Others,8,True,0,22,while (j < i - 1),var i := a.Length - 1;,False
Clover_multi_return_no_hints_0,"['5', ' 6']","[5, 6]",int_int,5.0,True,100.0,100%,2,True,0,5,more := x + y;,more := x + y;,True
Clover_triple4_no_hints_0,"['4', ' 5']","[4, 5]",int,4.0,True,100.0,100%,2,True,1,5,r := 3 * x;,var y:= x*2;,False
dafny-synthesis_task_id_577_no_hints_0,"['13', ' 14']","[13, 14]",int,13.0,True,100.0,100%,2,True,0,13,var lastDigit := n % 10; //buggy line,var lastDigit := n % 10;,True
CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1_no_hints_8,"['77', ' 80', ' 90', ' 98', ' 99', ' 103', ' 106']","[77, 80, 90, 95, 98, 99, 102, 103, 106]",bool,80.0,True,77.77777777777779,Others,9,True,0,80,var n := |str1| - k + 1; //buggy line,var n := |str1|-k;,False
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_15,['68'],"[65, 66, 67, 68]",int,68.0,True,25.0,Others,4,True,1,68,availableSpaces := normalSpaces - |carPark| - badParkingBuffer; //buggy line,availableSpaces := (normalSpaces - |carPark|) - badParkingBuffer;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints_0,['28'],[28],void,28.0,True,100.0,100%,1,True,1,28,N := N + 1; //buggy line,N := N + 1;,True
dafny-synthesis_task_id_441_no_hints_1,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,area := 6 * size * size;,area := 6 * size * size;,True
dafny-learn_tmp_tmpn94ir40q_R01_functions_no_hints_1,['47'],[47],int,47.0,True,100.0,100%,1,True,0,47,val2 := 2 * val;,val2 := 2 * val;,True
DafnyProjects_tmp_tmp2acw_s4s_Power_no_hints_3,"['16', ' 17', ' 19', ' 20', ' 22', ' 24', ' 25', ' 29', ' 30']","[16, 17, 19, 19, 20, 22, 22, 23, 24, 25, 27, 28, 29, 30]",real,25.0,True,64.28571428571429,Others,14,True,0,25,return temp * temp; //buggy line,return temp * temp;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_product_details_no_hints_0,[],"[4, 5, 7, 9, 11, 13, 15, 17, 18, 19, 22]",nat,18.0,False,0.0,Others,11,False,,,,res := res+1;,False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple_no_hints_19,"['18', ' 19', ' 20']","[17, 18, 19, 20, 21, 22, 23]",int,19.0,True,42.85714285714285,Others,7,False,,,,"var a, b := 2 * x, 4 * x;",False
dafny-learn_tmp_tmpn94ir40q_R01_functions_no_hints_3,['47'],[47],int,47.0,True,100.0,100%,1,True,0,47,val2 := 2 * val;,val2 := 2 * val;,True
dafny-synthesis_task_id_292_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,result := a / b;,result := a / b;,True
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_3,"['10', ' 13', ' 15', ' 18']","[5, 6, 9, 10, 13, 15, 18, 20]",bool,18.0,True,50.0,Others,8,True,0,18,p := p + 1;,p := p + 1;,True
nitwit_tmp_tmplm098gxz_nit_no_hints_9,['144'],[144],nat,144.0,True,100.0,100%,1,True,0,144,nmax := b - 1;,nmax := b - 1;,True
Clover_triple2_no_hints_18,"['8', ' 9', ' 10']","[4, 5, 6, 7, 8, 9, 10]",int,10.0,True,42.85714285714285,Others,7,False,,,,r:= x+y;,False
Formal_Verification_With_Dafny_tmp_tmp5j79rq48_Counter_no_hints_7,['30'],[30],void,30.0,True,100.0,100%,1,True,0,30,value := value - 1;,value := value - 1 ;,True
dafny-synthesis_task_id_803_no_hints_1,"['7', ' 11']","[6, 7, 9, 11]",bool,9.0,False,50.0,Others,4,False,,,,i := i + 1;,False
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_29,"['76', ' 44\n44']","[76, 44, 44]",void,44.0,False,33.33333333333333,Others,3,False,,,,a := a + 2*b;,False
dafny-exercise_tmp_tmpouftptir_filter_no_hints_2,"['4', ' 5']","[4, 5]",set(char),5.0,True,100.0,100%,2,True,1,4,var setA: set<char> := set x | x in a && x in b; //buggy line,c := setA * b;,False
dafny-synthesis_task_id_80_no_hints_1,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,t := n * (n + 1) * (n + 2) / 6; //buggy line,t := n * (n + 1) * (n + 2) / 6;,True
dafny-synthesis_task_id_61_no_hints_0,"['9', ' 10', ' 12', ' 13', ' 15', ' 16', ' 17', ' 21', ' 22']","[9, 10, 12, 13, 15, 16, 17, 19, 21, 22, 23]",int,17.0,True,81.81818181818183,Others,11,True,0,17,count := count + 1;,count := count + 1;,True
Clover_triple2_no_hints_3,"['5', ' 6', ' 7']","[4, 5, 6, 7, 8, 9, 10]",int,6.0,True,42.85714285714285,Others,7,False,,,,"var a,b := 2*x, 4*x;",False
dafny-synthesis_task_id_233_no_hints_0,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,area := 2.0 * radius * height * 3.14;,area := 2.0 * (radius * height) * 3.14;,False
dafny-synthesis_task_id_14_no_hints_3,['7'],[7],int,7.0,True,100.0,100%,1,True,0,7,volume := (base * height * length) / 2;,volume := (base * height * length) / 2;,True
dafny-synthesis_task_id_276_no_hints_2,['6'],[6],real,6.0,True,100.0,100%,1,True,0,6,volume := 3.14159265359 * radius * radius * height; //buggy line,volume := 3.14159265359 * radius * radius * height;,True
cs686_tmp_tmpdhuh5dza_classNotes_notes-9-8-21_no_hints_1,"['53', ' 55', ' 56', ' 62', ' 63', ' 60']","[53, 55, 56, 59, 60, 62, 63]",bool_int,62.0,True,85.71428571428571,Others,7,True,0,62,count := count + 1;,count := count + 1;,True
Formal_Verification_With_Dafny_tmp_tmp5j79rq48_Counter_no_hints_0,['22'],[22],void,22.0,True,100.0,100%,1,True,0,22,value := value + 1;,value := value + 1;,True
703FinalProject_tmp_tmpr_10rn4z_DP-GD_no_hints_20,"['7', ' 9', ' 12', ' 13', ' 14', ' 16', ' 17', ' 18', ' 19', ' 25', ' 26', ' 27', ' 28', ' 30', ' 31', ' 32', ' 34', ' 35']","[7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 21, 24, 25, 26, 27, 28, 30, 31, 32, 34, 35]",real_real,31.0,True,81.81818181818183,Others,22,True,0,31,thetha[t + 1] := thetha[t] + learning_rate * summation_gradient;,thetha[t+1] := thetha[t] - learning_rate*summation_gradient;,False
SENG2011_tmp_tmpgk5jq85q_ass1_ex7_no_hints_3,"['5', ' 6', ' 7']","[5, 6, 7]",void,7.0,True,100.0,100%,3,True,0,7,indx := (step + indx) % 43;,{ indx := indx+step; } // DO NOT CHANGE,False
nitwit_tmp_tmplm098gxz_nit_no_hints_4,"['106', ' 107']","[106, 107]",nat_nat,107.0,True,100.0,100%,2,True,0,107,carry := (n + 1) / b;,carry := (n + 1) / b;,True
t1_MF_tmp_tmpi_sqie4j_exemplos_classes_parte1_contadorV1b_no_hints_0,['23'],[23],void,23.0,True,100.0,100%,1,False,,,,valor := valor + 1;,False
Dafny_tmp_tmpmvs2dmry_examples1_no_hints_4,"['28', ' 29']","[28, 29]",int_int,29.0,True,100.0,100%,2,True,0,29,less := x - y;,less := x - y;,True
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_4,"['30', ' 31', ' 28', ' 34', ' 57']","[28, 30, 31, 34, 36, 38, 40, 43, 45, 46, 48, 49, 51, 53, 54, 57]",int,51.0,False,31.25,Others,16,False,,,,i:= i + 1;,False
Dafny_tmp_tmpmvs2dmry_examples1_no_hints_7,"['28', ' 29']","[28, 29]",int_int,29.0,True,100.0,100%,2,True,0,29,less := x - y;,less := x - y;,True
dafny-synthesis_task_id_85_no_hints_3,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,area := 4.0 * 3.14159265358979323846 * radius * radius;,area := 4.0 * 3.14159265358979323846 * radius * radius;,True
dafny-synthesis_task_id_801_no_hints_11,['15'],"[7, 8, 9, 11, 12, 14, 15]",int,15.0,True,14.285714285714285,Others,7,True,0,15,count := count + 1; //buggy line,count := count + 1;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_12,"['23', ' 24']","[23, 24]",int_int,24.0,True,100.0,100%,2,True,0,24,b := 4 * x; //buggy line,b := 2 * a;,False
dafny-synthesis_task_id_452_no_hints_3,"['5', ' 6']","[5, 6, 7, 8]",int,6.0,True,50.0,Others,4,True,0,6,loss := costPrice - sellingPrice;,loss := costPrice - sellingPrice;,True
dafny-synthesis_task_id_586_no_hints_2,"['6', ' 7', ' 8']","[6, 7, 8]",seq(int),8.0,True,100.0,100%,3,True,0,8,r := secondPart + firstPart;,r := secondPart + firstPart;,True
dafny-synthesis_task_id_233_no_hints_3,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,area := 2.0 * radius * height * 3.14;,area := 2.0 * (radius * height) * 3.14;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_add_by_one_details_no_hints_1,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,{return x + 1;},{return x+1;},True
dafny-synthesis_task_id_801_no_hints_0,"['8', ' 11', ' 14', ' 15', ' 12', ' 9', ' 7']","[7, 8, 9, 11, 12, 14, 15]",int,9.0,True,100.0,100%,7,True,0,9,count := count + 1;,count := count + 1;,True
703FinalProject_tmp_tmpr_10rn4z_gaussian_no_hints_4,"['9', ' 10', ' 11', ' 12', ' 13', ' 14', ' 17', ' 18', ' 19', ' 20']","[9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",array(real),20.0,True,90.9090909090909,Others,11,True,0,20,i := i + 1;,i := i+1;,True
se2011_tmp_tmp71eb82zt_ass1_ex6_no_hints_3,['5'],[5],nat,5.0,True,100.0,100%,1,True,0,5,k := n - (n % 7);,k := n-(n%7);,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_16,"['85', ' 86']","[82, 83, 84, 85, 86]",bool,85.0,True,40.0,Others,5,True,0,85,subscriptions := subscriptions + {car};,subscriptions := subscriptions + {car};,True
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SharedDestructorsCompile_no_hints_1,"['22', ' 25', ' 26', ' 27', ' 30', ' 31']","[15, 16, 18, 20, 22, 25, 26, 27, 30, 31, 34, 35]",void,31.0,True,50.0,Others,12,True,0,31,i := i + 1; //buggy line,i := i + 1;,True
Clover_triple2_no_hints_9,"['5', ' 6', ' 7']","[4, 5, 6, 7, 8, 9, 10]",int,7.0,True,42.85714285714285,Others,7,True,0,7,r := (a + b) / 2;,r:=(a+b)/2;,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_19,"['85', ' 86']","[82, 83, 84, 85, 86]",bool,85.0,True,40.0,Others,5,True,0,85,subscriptions := subscriptions + {car};,subscriptions := subscriptions + {car};,True
dafny-synthesis_task_id_574_no_hints_0,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,area := 2.0 * 3.14159265358979323846 * radius * (radius + height);,area := 2.0 * 3.14159265358979323846 * radius * (radius + height);,True
nitwit_tmp_tmplm098gxz_nit_no_hints_12,['165'],"[157, 165]",nat,165.0,True,50.0,Others,2,True,0,165,nf := mn - n; //buggy line,nf := mn - n;,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_24,"['160', ' 161']","[155, 156, 159, 160, 161]",bool,160.0,True,40.0,Others,5,True,0,160,reservedCarPark := reservedCarPark + {car};,reservedCarPark := reservedCarPark + {car};,True
Dafny_tmp_tmp0wu8wmfr_tests_F1a_no_hints_5,['24'],[24],int,24.0,True,100.0,100%,1,True,0,24,m := (p + q) / 2;,m := (p+q)/2;,True
Clover_update_array_no_hints_3,"['8', ' 9']","[8, 9]",void,8.0,True,100.0,100%,2,False,,,,a[4] := a[4] + 3;,False
dafny-synthesis_task_id_452_no_hints_2,"['5', ' 6']","[5, 6, 7, 8]",int,6.0,True,50.0,Others,4,True,0,6,loss := costPrice - sellingPrice;,loss := costPrice - sellingPrice;,True
Clover_swap_arith_no_hints_3,"['9', ' 10']","[6, 8, 9, 10]",int_int,8.0,False,50.0,Others,4,False,,,,x := y - x;,False
CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1_no_hints_0,"['9', ' 12', ' 17', ' 24']","[6, 9, 12, 17, 20, 24, 27]",bool,24.0,True,57.14285714285714,Others,7,True,0,24,i := i + 1; //buggy line,i := i + 1;,True
Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01_no_hints_0,['9'],"[4, 5, 6, 7, 9, 11, 12, 13, 14]",int_int_int_int,13.0,False,11.11111111111111,Others,9,False,,,,x := t1 + t2;,False
